City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
465,Sampit,ID,2022-11-29 19:43:43,-2.5333,112.95,74.43,97,99,2.15,overcast clouds
466,Moravska Trebova,CZ,2022-11-29 19:43:45,49.7579,16.6643,36.93,79,100,3.38,overcast clouds
467,Goure,NE,2022-11-29 19:43:45,13.9835,10.2704,67.14,21,80,9.37,broken clouds
468,Radcliff,US,2022-11-29 19:43:45,37.8404,-85.9491,63.1,61,40,14.97,scattered clouds
469,Cabinda,AO,2022-11-29 19:43:46,-5.55,12.2,76.46,89,100,5.75,moderate rain
470,Mackay,AU,2022-11-29 19:40:05,-21.15,149.2,75.69,90,100,4.27,light rain
471,Navirai,BR,2022-11-29 19:43:46,-23.065,-54.1906,79.47,63,97,5.37,overcast clouds
472,Olga,RU,2022-11-29 19:43:47,43.7444,135.2892,13.01,63,100,12.39,overcast clouds
473,Namatanai,PG,2022-11-29 19:43:47,-3.6667,152.4333,80.24,76,85,2.17,overcast clouds
474,Hervey Bay,AU,2022-11-29 19:43:47,-25.2986,152.8535,71.71,89,100,19.93,moderate rain
475,Chapais,CA,2022-11-29 19:43:48,49.7834,-74.8492,19.18,89,95,6.38,overcast clouds
476,Xining,CN,2022-11-29 19:43:48,36.6167,101.7667,8.92,47,100,3.51,overcast clouds
477,Nagato,JP,2022-11-29 19:43:48,34.3833,131.2,52.41,70,100,21.18,overcast clouds
478,Behbahan,IR,2022-11-29 19:43:49,30.5959,50.2417,73.4,23,100,4.94,overcast clouds
479,Mastung,PK,2022-11-29 19:43:49,29.7994,66.845,47.59,36,0,3.69,clear sky
480,Inirida,CO,2022-11-29 19:43:49,3.8653,-67.9239,82.35,78,83,4.79,broken clouds
481,Okha,RU,2022-11-29 19:43:50,53.5739,142.9478,23.94,89,100,36.04,light snow
482,Tilichiki,RU,2022-11-29 19:43:50,60.4667,166.1,15.28,91,100,6.2,overcast clouds
483,Ayagoz,KZ,2022-11-29 19:43:50,47.9714,80.4392,-9.56,76,6,8.86,clear sky
484,Tabas,IR,2022-11-29 19:43:51,33.5959,56.9244,58.82,34,100,2.91,overcast clouds
485,San Vicente,AR,2022-11-29 19:43:51,-26.6167,-54.1333,81.66,45,43,4.27,light rain
486,The Valley,AI,2022-11-29 19:43:52,18.217,-63.0578,82.81,65,40,11.5,scattered clouds
487,Ucluelet,CA,2022-11-29 19:43:52,48.9329,-125.5528,34.09,91,100,1.99,overcast clouds
488,Whithorn,JM,2022-11-29 19:43:52,18.2604,-78.0378,85.44,59,17,1.95,few clouds
489,Sieradz,PL,2022-11-29 19:43:53,51.5958,18.7302,33.51,93,28,7.52,scattered clouds
490,Asyut,EG,2022-11-29 19:43:53,27.181,31.1837,64.58,43,0,4.65,clear sky
491,Siguiri,GN,2022-11-29 19:43:53,11.6667,-9.5,80.44,24,34,0.58,scattered clouds
492,Omboue,GA,2022-11-29 19:43:54,-1.5746,9.2618,75.83,88,99,1.19,overcast clouds
493,Maningrida,AU,2022-11-29 19:43:54,-12.0667,134.2667,74.84,89,93,5.28,light rain
494,San Pedro,PH,2022-11-29 19:43:55,14.35,121.0167,79.83,85,20,4.61,few clouds
495,Sakaraha,MG,2022-11-29 19:43:55,-22.9,44.5333,72.27,74,98,7.07,overcast clouds
496,Asuncion,PY,2022-11-29 19:40:20,-25.3007,-57.6359,92.89,36,75,9.22,broken clouds
497,Richards Bay,ZA,2022-11-29 19:43:55,-28.783,32.0377,65.32,78,0,6.02,clear sky
498,Ankang,CN,2022-11-29 19:39:37,32.68,109.0172,34.05,67,100,6.46,snow
499,Guatire,VE,2022-11-29 19:43:56,10.4762,-66.5427,82.2,78,100,4.25,overcast clouds
500,Kulaman,PH,2022-11-29 19:43:56,6.4594,124.0892,77.45,86,77,3.51,broken clouds
501,Rocha,UY,2022-11-29 19:43:57,-34.4833,-54.3333,79.34,53,8,16.31,clear sky
502,Dukat,RU,2022-11-29 19:43:57,62.55,155.55,-31.09,99,46,2.77,scattered clouds
503,Muroto,JP,2022-11-29 19:43:57,33.2833,134.15,65.95,88,99,9.26,overcast clouds
504,Tingi,TZ,2022-11-29 19:43:58,-11.3,35.0333,70.59,48,33,3.36,scattered clouds
505,Cabo San Lucas,MX,2022-11-29 19:43:27,22.8909,-109.9124,83.61,61,0,10.36,clear sky
506,Narasannapeta,IN,2022-11-29 19:43:58,18.4167,84.05,69.58,70,3,6.31,clear sky
507,Byron Bay,AU,2022-11-29 19:44:44,-28.65,153.6167,68.94,71,100,15.08,light rain
508,Yingcheng,CN,2022-11-29 19:44:58,30.95,113.55,35.85,50,100,17.78,overcast clouds
509,Banda Aceh,ID,2022-11-29 19:44:59,5.5577,95.3222,77.38,84,100,6.69,overcast clouds
510,Nizwa,OM,2022-11-29 19:44:59,22.9333,57.5333,69.21,44,3,2.06,clear sky
511,Phultala,BD,2022-11-29 19:44:59,22.7,89.5167,70.83,56,95,5.48,light rain
512,Road Town,VG,2022-11-29 19:43:46,18.4167,-64.6167,84.29,78,40,8.05,scattered clouds
513,Port Hawkesbury,CA,2022-11-29 19:45:00,45.6169,-61.3485,32.92,69,100,18.01,overcast clouds
514,Santiago De Chuco,PE,2022-11-29 19:45:00,-8.15,-78.1833,56.53,75,97,5.46,light rain
515,Lamesa,US,2022-11-29 19:45:01,32.7376,-101.951,69.53,19,0,27.98,clear sky
516,Asosa,ET,2022-11-29 19:45:01,10.0667,34.5333,69.46,47,95,3.4,overcast clouds
517,Periyanegamam,IN,2022-11-29 19:45:02,10.7333,77.1,75.7,90,87,7.14,overcast clouds
518,Dong Hoi,VN,2022-11-29 19:45:03,17.4833,106.6,77.36,92,26,6.42,scattered clouds
519,Askiz,RU,2022-11-29 19:45:04,53.1319,90.5264,-10.16,93,22,3.31,few clouds
520,Cabatuan,PH,2022-11-29 19:45:04,10.8794,122.486,75.88,90,20,10.45,few clouds
521,Panaba,MX,2022-11-29 19:45:05,21.2833,-88.2667,91.87,36,20,10.94,few clouds
522,Zhangye,CN,2022-11-29 19:45:06,38.9342,100.4517,4.08,68,68,1.39,broken clouds
523,San Ramon,US,2022-11-29 19:43:22,37.7799,-121.978,56.61,47,0,6.91,clear sky
524,Salta,AR,2022-11-29 19:45:08,-24.7859,-65.4117,90.19,33,40,9.22,scattered clouds
525,Nizhniy Kuranakh,RU,2022-11-29 19:45:10,58.8353,125.4869,-20.83,96,100,6.2,overcast clouds
526,Maxixe,MZ,2022-11-29 19:45:12,-23.8597,35.3472,73.22,64,20,5.99,few clouds
527,Waingapu,ID,2022-11-29 19:45:12,-9.6567,120.2641,77.5,80,85,4.88,overcast clouds
528,Baillif,GP,2022-11-29 19:45:13,16.0202,-61.7463,81.9,62,0,10.85,clear sky
529,Zhuanghe,CN,2022-11-29 19:45:14,39.7008,122.9911,12.06,35,0,17.05,clear sky
530,Champua,IN,2022-11-29 19:45:16,22.0833,85.6667,62.51,58,0,2.15,clear sky
531,Kontagora,NG,2022-11-29 19:45:17,10.3999,5.4695,76.64,27,3,1.3,clear sky
532,Verkhnevilyuysk,RU,2022-11-29 19:45:17,63.4453,120.3167,-32.4,99,98,4.25,overcast clouds
533,Paamiut,GL,2022-11-29 19:45:19,61.994,-49.6678,26.49,85,100,6.46,overcast clouds
534,Pimenta Bueno,BR,2022-11-29 19:45:20,-11.6725,-61.1936,95.65,33,43,5.99,scattered clouds
535,Biltine,TD,2022-11-29 19:45:21,14.5333,20.9167,76.32,18,3,6.58,clear sky
536,Lagos,NG,2022-11-29 19:45:24,6.5833,3.75,79.12,83,25,5.48,scattered clouds
537,High Level,CA,2022-11-29 19:45:01,58.5169,-117.136,-5.69,71,40,14.97,scattered clouds
538,Alofi,NU,2022-11-29 19:43:49,-19.0595,-169.9187,78.69,78,75,9.22,broken clouds
539,Moerai,PF,2022-11-29 19:45:27,-22.4333,-151.3333,74.46,78,69,15.88,broken clouds
540,Stadtbergen,DE,2022-11-29 19:45:28,48.3667,10.85,42.98,91,100,3.44,light rain
541,Van Buren,US,2022-11-29 19:45:30,35.4368,-94.3483,74.35,61,0,21.85,clear sky
542,Talcahuano,CL,2022-11-29 19:45:31,-36.7167,-73.1167,69.48,56,0,10.36,clear sky
543,Altay,CN,2022-11-29 19:45:31,47.8667,88.1167,-3.33,51,1,7.34,clear sky
544,Carutapera,BR,2022-11-29 19:45:33,-1.195,-46.02,82.18,70,100,6.49,overcast clouds
545,Innisfail,AU,2022-11-29 19:45:14,-17.5333,146.0333,75.31,89,85,2.06,overcast clouds
546,Boffa,GN,2022-11-29 19:45:35,10.1667,-14.0333,76.5,77,98,4.21,overcast clouds
547,Zagora,MA,2022-11-29 19:45:35,30.3484,-5.8365,58.42,18,0,2.73,clear sky
548,Tselinnoye,RU,2022-11-29 19:45:36,53.0833,85.6667,-14.24,94,80,3.11,broken clouds
549,Xingyi,CN,2022-11-29 19:45:36,24.1877,102.817,49.28,87,2,1.81,clear sky
550,Ixtapa,MX,2022-11-29 19:46:36,20.7,-105.2,87.93,38,24,5.84,few clouds
551,Mayo,US,2022-11-29 19:44:16,38.8876,-76.5119,53.13,63,0,5.75,clear sky
552,Leningradskiy,RU,2022-11-29 19:46:37,69.3833,178.4167,19.44,79,100,10.02,overcast clouds
553,Bilma,NE,2022-11-29 19:46:37,18.6853,12.9164,65.52,36,84,6.73,broken clouds
554,Klyuchi,RU,2022-11-29 19:46:38,52.2667,79.1667,-5.51,82,100,5.91,overcast clouds
555,Saint-Augustin,CA,2022-11-29 19:46:38,51.226,-58.6502,12.92,75,5,15.14,clear sky
556,Broken Hill,AU,2022-11-29 19:46:38,-31.95,141.4333,56.79,57,8,12.01,clear sky
557,College,US,2022-11-29 19:44:32,64.8569,-147.8028,-12.42,78,40,0.0,scattered clouds
558,Palmer,US,2022-11-29 19:46:39,42.1584,-72.3287,42.67,54,75,1.99,broken clouds
559,Omsukchan,RU,2022-11-29 19:46:39,62.5333,155.8,-29.15,98,62,3.94,broken clouds
560,Krasnoarmeysk,RU,2022-11-29 19:46:40,51.0239,45.6969,20.75,55,16,7.09,few clouds
561,General Roca,AR,2022-11-29 19:46:40,-39.0333,-67.5833,86.63,11,98,18.9,overcast clouds
562,Lamar,US,2022-11-29 19:46:41,33.6668,-95.5836,77.36,63,75,19.57,broken clouds
563,Erenhot,CN,2022-11-29 19:46:41,43.6475,111.9767,2.53,55,0,18.54,clear sky
564,Anloga,GH,2022-11-29 19:46:41,5.7947,0.8973,81.46,78,31,11.12,scattered clouds
565,Okato,NZ,2022-11-29 19:46:42,-39.2,173.8833,63.91,1,64,10.04,broken clouds
566,Cape Canaveral,US,2022-11-29 19:46:42,28.4058,-80.6048,81.19,60,0,10.36,clear sky
567,Boguchany,RU,2022-11-29 19:46:42,58.3814,97.4531,-7.4,98,99,5.61,overcast clouds
568,Lardos,GR,2022-11-29 19:46:43,36.0942,28.0157,61.95,77,40,15.59,scattered clouds
569,Nhulunbuy,AU,2022-11-29 19:46:43,-12.2333,136.7667,75.81,94,40,0.0,scattered clouds
570,Sandpoint,US,2022-11-29 19:45:11,48.2766,-116.5533,24.04,72,100,9.22,overcast clouds
571,Kruisfontein,ZA,2022-11-29 19:46:43,-34.0033,24.7314,69.89,71,22,7.52,few clouds
572,Springbok,ZA,2022-11-29 19:46:44,-29.6643,17.8865,60.84,74,0,4.32,clear sky
573,Southbridge,US,2022-11-29 19:46:44,42.0751,-72.0334,43.74,62,59,2.33,broken clouds
574,Roebourne,AU,2022-11-29 19:46:45,-20.7833,117.1333,78.89,65,1,10.18,light rain
575,Te Anau,NZ,2022-11-29 19:46:45,-45.4167,167.7167,52.68,88,99,0.94,moderate rain
576,Tamiahua,MX,2022-11-29 19:46:46,21.2667,-97.45,82.51,70,89,8.77,overcast clouds
577,Mogadishu,SO,2022-11-29 19:46:46,2.0371,45.3438,80.35,77,8,16.78,clear sky
578,Araouane,ML,2022-11-29 19:46:46,18.9048,-3.5265,73.13,15,100,8.52,overcast clouds
579,Porto Walter,BR,2022-11-29 19:46:47,-8.2686,-72.7439,99.14,25,41,4.68,scattered clouds
580,Amurzet,RU,2022-11-29 19:46:47,47.6967,131.0981,2.17,72,100,16.55,overcast clouds
581,Sonamura,IN,2022-11-29 19:46:47,23.4719,91.2664,71.94,74,30,3.15,scattered clouds
582,Kamenka,RU,2022-11-29 19:46:48,51.3223,42.7678,22.62,58,6,8.08,clear sky
583,Karratha,AU,2022-11-29 19:46:48,-20.7377,116.8463,78.06,70,17,11.68,few clouds
584,Pulandian,CN,2022-11-29 19:46:48,39.3953,121.9669,17.06,45,59,17.05,broken clouds
585,Faya,SA,2022-11-29 19:46:49,18.3851,42.4509,57.31,68,0,1.77,clear sky
586,Khorixas,NA,2022-11-29 19:46:49,-20.3667,14.9667,72.09,35,76,11.59,broken clouds
587,Gaya,IN,2022-11-29 19:46:42,24.7833,85.0,60.71,88,0,0.0,mist
588,Capinzal,BR,2022-11-29 19:46:50,-27.3436,-51.6119,73.63,82,88,6.44,overcast clouds
589,Kushmurun,KZ,2022-11-29 19:46:50,52.4503,64.6311,0.54,84,46,7.58,scattered clouds
590,Jacqueville,CI,2022-11-29 19:46:50,5.2052,-4.4146,80.71,78,99,6.22,overcast clouds
591,Dunedin,NZ,2022-11-29 19:46:51,-45.8742,170.5036,55.8,88,100,10.0,light rain
592,Bereznik,RU,2022-11-29 19:46:51,62.8551,42.7072,10.2,98,72,2.01,broken clouds
593,Muzhi,RU,2022-11-29 19:46:51,65.3667,64.6667,2.48,97,80,3.13,broken clouds
594,Altagracia De Orituco,VE,2022-11-29 19:47:52,9.8601,-66.3814,77.34,77,100,7.16,overcast clouds
595,Coquimbo,CL,2022-11-29 19:43:17,-29.9533,-71.3436,65.93,72,75,12.66,broken clouds
596,Saint Anthony,US,2022-11-29 19:47:52,45.0205,-93.218,26.65,91,100,14.97,snow
597,Masallatah,LY,2022-11-29 19:47:53,32.6167,14.0,59.86,62,100,16.35,light rain
598,Riyadh,SA,2022-11-29 19:44:52,24.6877,46.7219,68.14,29,100,7.45,overcast clouds
599,Morden,CA,2022-11-29 19:44:01,49.1919,-98.1014,26.46,68,79,11.5,broken clouds
600,Chifeng,CN,2022-11-29 19:47:53,42.2683,118.9636,5.18,33,0,12.75,clear sky
601,Jiangyou,CN,2022-11-29 19:47:53,31.7667,104.7167,44.24,59,100,2.77,overcast clouds
602,Homer,US,2022-11-29 19:46:08,59.6425,-151.5483,22.87,72,0,0.0,clear sky
603,Yerofey Pavlovich,RU,2022-11-29 19:47:54,53.9667,121.9667,-16.28,87,100,4.21,overcast clouds
604,Grimshaw,CA,2022-11-29 19:47:54,56.1834,-117.6027,-4.38,71,100,12.66,light snow
605,Kargopol,RU,2022-11-29 19:47:55,61.5071,38.9456,10.83,98,81,1.99,broken clouds
606,Potam,MX,2022-11-29 19:47:55,27.6,-110.3833,78.51,37,0,11.18,clear sky
607,Hare Bay,CA,2022-11-29 19:47:55,48.8499,-54.0148,26.2,81,67,13.04,broken clouds
608,San Joaquin,US,2022-11-29 19:47:56,37.9333,-121.3011,56.53,44,0,5.75,clear sky
609,Sagauli,IN,2022-11-29 19:47:56,26.7833,84.7333,64.89,56,66,5.19,broken clouds
610,Jucurutu,BR,2022-11-29 19:47:57,-6.0339,-37.0203,89.1,44,62,22.93,broken clouds
611,Salinopolis,BR,2022-11-29 19:47:57,-0.6136,-47.3561,81.3,75,100,8.1,light rain
612,Rodrigues Alves,BR,2022-11-29 19:47:57,-7.738,-72.6509,95.2,28,31,3.04,scattered clouds
613,Azare,NG,2022-11-29 19:47:58,11.6765,10.1948,70.41,24,72,8.16,broken clouds
614,Amapa,BR,2022-11-29 19:47:59,1.0,-52.0,79.81,79,86,4.27,overcast clouds
615,Storslett,NO,2022-11-29 19:48:00,69.7678,21.0247,33.8,69,0,9.22,clear sky
616,Isabela,PH,2022-11-29 19:48:00,6.7085,121.9711,78.37,82,92,1.9,light rain
617,Ostrovnoy,RU,2022-11-29 19:48:00,68.0531,39.5131,26.37,93,61,7.92,broken clouds
618,San Quintin,MX,2022-11-29 19:48:01,30.4833,-115.95,62.98,57,0,13.53,clear sky
619,Mbekenyera,TZ,2022-11-29 19:48:01,-10.0,38.9833,72.36,90,100,7.74,overcast clouds
620,Cap Malheureux,MU,2022-11-29 19:48:01,-19.9842,57.6142,73.47,73,43,1.99,scattered clouds
621,Jaggayyapeta,IN,2022-11-29 19:48:02,16.9,80.1,66.29,82,5,2.95,clear sky
622,Kupang,ID,2022-11-29 19:48:03,-10.1667,123.5833,80.2,78,100,6.85,overcast clouds
623,Amahai,ID,2022-11-29 19:48:04,-3.3333,128.9167,78.42,83,100,5.06,overcast clouds
624,Condado,CU,2022-11-29 19:48:04,21.8767,-79.8403,83.07,67,96,6.15,overcast clouds
625,Havre-Saint-Pierre,CA,2022-11-29 19:48:06,50.2334,-63.5986,23.0,58,0,16.11,clear sky
626,Pathein,MM,2022-11-29 19:48:07,16.7833,94.7333,75.83,93,83,5.06,broken clouds
627,Lakhipur,IN,2022-11-29 19:48:08,26.0299,90.3041,63.55,78,0,5.82,clear sky
628,Koygorodok,RU,2022-11-29 19:48:10,60.445,50.9968,13.12,97,91,2.62,overcast clouds
629,Akdepe,TM,2022-11-29 19:48:11,42.0551,59.3788,33.89,51,100,6.58,overcast clouds
630,Jambi,ID,2022-11-29 19:48:12,-1.6,103.6167,72.64,98,98,2.86,overcast clouds
631,Punta Alta,AR,2022-11-29 19:48:12,-38.8759,-62.0736,73.74,44,3,23.02,clear sky
632,Natal,BR,2022-11-29 19:48:13,-5.795,-35.2094,84.85,65,20,17.27,few clouds
633,Zaysan,KZ,2022-11-29 19:48:14,47.4667,84.8667,-10.68,78,8,3.24,clear sky
634,Ayorou,NE,2022-11-29 19:48:14,14.7308,0.9174,78.84,13,9,8.86,clear sky
635,Diego De Almagro,CL,2022-11-29 19:47:28,-26.3667,-70.05,75.97,31,0,13.85,clear sky
636,Warri,NG,2022-11-29 19:48:16,5.5167,5.75,77.72,83,39,4.63,scattered clouds
637,Murmashi,RU,2022-11-29 19:48:16,68.8154,32.8115,30.61,100,40,4.47,scattered clouds
638,Rawson,AR,2022-11-29 19:47:31,-43.3002,-65.1023,64.69,55,0,26.46,clear sky
639,Atambua,ID,2022-11-29 19:48:17,-9.1061,124.8925,73.42,89,94,2.19,overcast clouds
640,Mitzic,GA,2022-11-29 19:48:17,0.7821,11.549,69.62,96,100,1.36,overcast clouds
641,Methoni,GR,2022-11-29 19:49:18,36.8197,21.7049,57.22,67,63,18.52,broken clouds
642,Durres,AL,2022-11-29 19:49:18,41.3231,19.4414,41.18,59,100,8.93,overcast clouds
643,Lingao,CN,2022-11-29 19:49:20,19.9103,109.6859,74.61,90,2,7.2,clear sky
644,Coihaique,CL,2022-11-29 19:49:20,-45.5752,-72.0662,59.61,38,20,11.5,few clouds
645,Cururupu,BR,2022-11-29 19:49:21,-1.8283,-44.8683,82.13,63,100,5.97,overcast clouds
646,Bhawanipatna,IN,2022-11-29 19:49:22,19.9,83.1667,61.12,71,2,1.88,clear sky
647,Hirosaki,JP,2022-11-29 19:49:22,40.5931,140.4725,47.52,85,100,5.37,overcast clouds
648,Prince Rupert,CA,2022-11-29 19:46:51,54.3161,-130.3201,28.09,48,0,17.27,clear sky
649,Kalmunai,LK,2022-11-29 19:49:23,7.4167,81.8167,75.0,81,65,5.82,broken clouds
650,Abu Zabad,SD,2022-11-29 19:49:23,12.35,29.25,81.21,29,27,12.33,scattered clouds
651,Zaria,NG,2022-11-29 19:49:24,11.1113,7.7227,69.58,30,0,9.57,clear sky
652,Varhaug,NO,2022-11-29 19:49:25,58.6147,5.6457,45.9,83,99,17.25,overcast clouds
653,Murgab,TM,2022-11-29 19:49:25,37.4966,61.9714,44.47,87,3,4.61,clear sky
654,Lynn Haven,US,2022-11-29 19:49:26,30.2455,-85.6483,78.78,61,100,10.36,overcast clouds
655,Ninohe,JP,2022-11-29 19:49:26,40.2724,141.3061,48.25,89,78,8.05,broken clouds
656,Mbandaka,CD,2022-11-29 19:49:26,0.0487,18.2603,70.77,98,100,2.75,moderate rain
657,Upata,VE,2022-11-29 19:49:27,8.0086,-62.3989,75.49,92,100,5.23,overcast clouds
658,Plouzane,FR,2022-11-29 19:49:27,48.3833,-4.6167,48.25,87,100,8.05,overcast clouds
659,Bonavista,CA,2022-11-29 19:49:28,48.6499,-53.1147,29.73,70,100,25.1,overcast clouds
660,Shar,KZ,2022-11-29 19:49:28,49.5886,81.0453,-20.74,90,28,4.59,scattered clouds
661,Amalapuram,IN,2022-11-29 19:49:29,16.5833,82.0167,69.64,81,9,3.29,clear sky
662,Uray,RU,2022-11-29 19:49:29,60.1247,64.7758,1.83,98,100,2.28,overcast clouds
663,Qasigiannguit,GL,2022-11-29 19:49:30,68.8193,-51.1922,26.85,80,19,7.02,few clouds
664,Addis Abeba,ET,2022-11-29 19:49:30,9.025,38.7469,58.08,44,20,13.8,few clouds
665,Samarinda,ID,2022-11-29 19:49:30,-0.5,117.15,73.4,98,100,0.54,light rain
666,Oksfjord,NO,2022-11-29 19:49:31,70.2396,22.3479,37.58,82,69,8.14,broken clouds
667,Liku,ID,2022-11-29 19:49:31,-0.7275,119.8922,74.62,94,100,2.33,overcast clouds
668,Cerro Blanco,HN,2022-11-29 19:49:31,14.6667,-87.7833,77.58,36,16,3.4,few clouds
669,Vraca,BA,2022-11-29 19:49:32,43.8422,18.3955,34.52,93,75,1.14,broken clouds
670,Talladega,US,2022-11-29 19:49:32,33.4359,-86.1058,73.54,53,0,13.8,clear sky
671,Togur,RU,2022-11-29 19:49:32,58.3631,82.8265,-19.95,99,45,3.44,scattered clouds
672,Pangai,TO,2022-11-29 19:49:33,-19.8,-174.35,80.71,61,20,11.5,few clouds
673,Quatre Cocos,MU,2022-11-29 19:49:33,-20.2078,57.7625,73.51,76,76,8.46,broken clouds
674,Lompoc,US,2022-11-29 19:49:34,34.6391,-120.4579,63.01,58,0,5.01,clear sky
675,Bowen,AU,2022-11-29 19:49:34,-20.0167,148.2333,76.03,88,100,2.28,light rain
676,Matamoros,MX,2022-11-29 19:49:34,25.5333,-103.25,80.11,16,0,5.35,clear sky
677,Virginia Beach,US,2022-11-29 19:44:59,36.8529,-75.978,59.05,57,40,9.22,scattered clouds
678,Kamina,CD,2022-11-29 19:49:35,-8.7386,24.9906,62.96,97,100,1.99,light rain
679,Conceicao Do Araguaia,BR,2022-11-29 19:49:35,-8.2578,-49.2647,72.1,97,100,5.39,overcast clouds
680,Fallon,US,2022-11-29 19:49:36,39.4735,-118.7774,40.91,44,0,3.44,clear sky
681,Artyom,AZ,2022-11-29 19:49:36,40.4723,50.333,46.54,74,100,21.14,overcast clouds
682,Lianzhou,CN,2022-11-29 19:49:36,24.7811,112.3825,49.84,89,100,7.94,overcast clouds
683,Mujiayingzi,CN,2022-11-29 19:49:37,42.1167,118.7833,3.15,35,0,9.31,clear sky
684,Gizo,SB,2022-11-29 19:49:37,-8.103,156.8419,81.81,75,100,3.91,light rain
685,Mahibadhoo,MV,2022-11-29 19:49:37,3.7833,72.9667,80.44,68,99,2.39,overcast clouds
686,Shelby,US,2022-11-29 19:49:38,35.2001,-89.8668,63.14,96,100,9.22,mist
687,Laguna De Duero,ES,2022-11-29 19:49:38,41.5815,-4.7233,39.94,88,20,3.44,few clouds
688,Oriximina,BR,2022-11-29 19:49:38,-1.7656,-55.8661,83.34,67,98,3.56,moderate rain
689,Tonj,SS,2022-11-29 19:50:39,7.2737,28.6822,83.03,40,100,4.7,overcast clouds
690,Lososina,RU,2022-11-29 19:50:39,48.9975,140.3106,8.17,62,0,17.05,clear sky
691,Kazanskaya,RU,2022-11-29 19:50:39,45.4106,40.4361,35.6,60,96,23.31,overcast clouds
692,Along,IN,2022-11-29 19:50:40,28.1667,94.7667,54.41,71,0,1.97,clear sky
693,Gat,IL,2022-11-29 19:47:04,31.61,34.7642,62.4,100,5,4.0,clear sky
694,Kosa,RU,2022-11-29 19:50:40,59.9445,54.9977,10.02,99,87,3.02,overcast clouds
695,Northam,GB,2022-11-29 19:50:41,51.0333,-4.2167,45.25,91,100,7.78,overcast clouds
696,Sokolo,ML,2022-11-29 19:50:41,14.7328,-6.1219,82.98,13,35,8.66,scattered clouds
697,Shubarshi,KZ,2022-11-29 19:50:41,48.5872,57.1869,18.3,46,56,13.11,broken clouds
698,Leh,IN,2022-11-29 19:50:42,34.1667,77.5833,20.62,50,99,1.68,overcast clouds
699,Edd,ER,2022-11-29 19:46:14,13.9297,41.6925,83.53,42,0,18.28,clear sky
700,Whitehorse,CA,2022-11-29 19:49:05,60.7161,-135.0538,-1.19,71,75,17.27,light snow
